IRIS;COM;DISP_Q113;DISP_MED13;DISP_Q313;DISP_EQ13;DISP_PTSAC13;DISP_PBEN13;DISP_PPEN13;DISP_PPAT13;DISP_PPSOC13;DISP_PIMPOT13
800010201;80001;12322,6087;16654;21572,8;0,555433608;63,1;5,5;29,4;6,1;9,3;-13,4
800010301;80001;11450;15760;19845,33333;0,532698816;60,6;1,9;30,1;8,7;11,3;-12,6
800010401;80001;12201,33333;17810;24874,66667;0,711585252;55,9;7,8;33,4;11;8,8;-16,9
800010501;80001;10125,38462;14516,66667;20169,33333;0,691890842;57,9;2,2;29,2;6,6;16,3;-12,2
800010502;80001;10285,83333;14525;20254;0,686276535;54,5;2,4;33,6;6,1;15,6;-12,2
800010503;80001;11763,33333;15707;21076,66667;0,592941576;44,4;5,5;45,8;6,7;11;-13,4
800160101;80016;13310,66667;17568;22443,88889;0,519878314;53,3;1,8;42,9;6,1;8,5;-12,6
800160201;80016;13493,33333;17917,33333;23291;0,546826165;59,9;8,8;30,1;9,5;7,7;-16
800160301;80016;12981,30435;17706,66667;23846,11111;0,61359978;62,4;6,3;29,4;9,2;7,4;-14,7
800210201;80021;8700;11124,16;14775,38462;0,546143225;;;;;;
800210202;80021;8483,793103;10579,67742;13681;0,491244363;;;;;;
800210203;80021;8788,150183;11103,33333;14557,08333;0,519567681;;;;;;
800210204;80021;10301;13516,19048;18444;0,602462655;;;;;;
800210301;80021;13368,57143;17761,5;22888,66667;0,535996129;74,2;4,4;22;6,3;8;-14,9
800210401;80021;13561,51515;18240,37037;23271,33333;0,532325714;70,6;3,6;26;5;9;-14,2
800210501;80021;12042,59259;17440,5;23456;0,654419736;74,9;3,4;20,8;5,8;10,5;-15,4
800210601;80021;15359,33333;20949,47619;27776,33333;0,592711717;78,6;5;21,7;8,7;4,8;-18,8
800210602;80021;14265,33333;19094;25457,33333;0,586152718;71,4;5;26,4;6,9;6,5;-16,2
800210603;80021;13268,99767;17587,85714;23280;0,569199661;71,8;3,7;25,3;6,7;7,5;-15
800210604;80021;13894;18506,66667;24572;0,576981268;82,5;2,6;18;5,6;7,1;-15,8
800210605;80021;13938,05556;18925;26695,33333;0,67409658;74,3;8;22,9;7,2;6,3;-18,7
800210701;80021;16950,66667;26290,66667;39457,14286;0,85606335;69,4;17,1;20,3;15,7;3,6;-26,1
800210702;80021;14657,33333;21123,125;31992,66667;0,820680337;59,5;10,3;33,3;14,9;4,7;-22,7
800210801;80021;11767,91667;15967;21956,66667;0,638112983;62,5;3,9;30,2;7,7;11,7;-16
800210802;80021;12310;16529;23392;0,670457983;62,4;2,7;32,4;7,7;10,4;-15,6
800210803;80021;12200;16142;20682;0,525461529;58,8;2,1;32,9;6,2;12,9;-12,9
800210804;80021;9278;13030;18462;0,704834996;49,5;1,7;31,5;6,2;22,4;-11,3
800210805;80021;13670;19265;27035,92593;0,693793196;53,3;5,2;41,7;11,4;6,6;-18,2
800210901;80021;16639,13043;21420;28351;0,546772622;64;4,3;35,9;11,6;3,7;-19,5
800210902;80021;10430,52632;15112,89474;21287,58333;0,718396919;64,4;2;27;5,5;14,4;-13,3
800211001;80021;13065,71429;17885;23158,33333;0,564306349;75;3,4;22,7;5,7;8,4;-15,2
800211002;80021;16412,4;22102;29363,33333;0,585962055;69,1;5,7;27,9;11,6;4,8;-19,1
800211003;80021;14828,33333;19717,09677;25918,66667;0,562472937;73,2;5,7;25,2;6,5;5,7;-16,3
800211101;80021;16940;23707;33944;0,717256507;69,4;12,4;23,8;13,7;4,1;-23,4
800211102;80021;13802;18896,66667;25449,52381;0,61637981;75,4;8,2;20,5;7,2;6,5;-17,8
800211103;80021;16516,92308;21622;28216;0,541072839;74,8;6,9;23,9;6,5;5;-17,1
800211201;80021;18021,33333;27539,16667;41713,5;0,860308046;61,2;21;24,3;20,8;2,8;-30,1
800211202;80021;18424,66667;26710;36378,33333;0,672170223;68,2;14,5;24;13,2;3,6;-23,5
800211203;80021;19923,5;29226,4;40900,95238;0,717756972;66;13,4;25,5;18,9;2,5;-26,3
800211301;80021;13590,5;19009,5;27617;0,737867908;61,5;7,2;32,6;12,7;5,8;-19,8
800211302;80021;14670,55556;22597,22222;33263;0,822775661;65,7;13,6;23,1;17,8;4,3;-24,5
800211401;80021;13786,66667;18059,52381;23901,90476;0,560105471;73,7;5,2;20,3;9,4;7,9;-16,5
800211501;80021;12450,43478;17233,33333;22726;0,596261038;69,7;3,6;26,2;5,9;9,2;-14,6
800211502;80021;13263,91304;18043;23895,55556;0,589239179;59,5;3;35,8;8,3;8,1;-14,7
800211503;80021;14057,22222;18662,5;24943;0,583296867;73,9;5,2;24,7;6,7;5,8;-16,3
800211504;80021;11429,58333;17330,25;24633;0,761871102;57,9;1,9;36,6;8,4;11;-15,8
800211601;80021;11107,14286;15744,81481;21744;0,675578422;70;7,9;20,7;5,6;12,3;-16,5
800211701;80021;12665,55556;17207,77778;22874,4;0,593269194;62,8;4,1;31;8,6;9,4;-15,9
800211801;80021;13185;18653,07692;24598;0,611856159;66,3;7,2;27,3;10,7;6,9;-18,4
800211802;80021;14978,26087;19810,66667;26064,16667;0,559592768;75;4,1;27,8;6,4;5;-18,3
800211901;80021;12478,78788;16778;21751,90476;0,55269501;65;2,7;29,6;5,9;10;-13,2
800212001;80021;11670,83333;15917,22222;21242;0,601308855;73,7;3,5;17,8;5,5;13,4;-13,9
800212002;80021;9537,1875;13239;18210;0,65509574;65,5;2,2;20,2;3,9;19,3;-11,1
800212003;80021;11253,07692;15156,66667;18778,66667;0,496520106;64,1;1;26,2;4,1;15,6;-11
800212102;80021;12841,73913;17719,16667;23079,66667;0,57778832;63,2;1,5;34,1;5,1;10;-13,9
800212201;80021;9962,666667;12695,18519;17213,47826;0,571146579;;;;;;
800212202;80021;10932,496;14225;19054,66667;0,570978606;57,1;2,6;30,1;4,9;17,5;-12,2
800212203;80021;9384,615385;11827,33333;14726,5;0,451655878;48,3;0,5;24,5;2,4;31,2;-6,9
800212204;80021;8054,583333;10358;14578,5;0,629843277;;;;;;
800212205;80021;7558,591319;9648;13192;0,583893935;;;;;;
800212301;80021;9258,333333;13067,61905;18189,5;0,683457838;59,8;0,9;26;4,6;19,4;-10,7
800212302;80021;10498,21429;14444;18972,66667;0,58671091;56,3;1;33,6;4,7;16,2;-11,8
810040101;81004;10709;15516;23618,33333;0,832001375;58,5;4,6;26,1;15,3;11,8;-16,3
810040102;81004;13212,5;19851;28586;0,774444612;48,8;10;37,9;15,1;6,2;-18
810040201;81004;15773,33333;21305,33333;30353,91304;0,6843629;55,5;8,2;36;14,3;3,7;-17,7
810040202;81004;14130;22144,75362;32428;0,826290521;47,3;11,2;38,5;19,9;4,6;-21,5
810040203;81004;15070;20750,65217;29296,92308;0,685613298;50,2;11,4;36,3;14,2;5,3;-17,4
810040301;81004;12590;18073,83333;26334,51613;0,760464915;52,3;5,7;38,4;11;8,2;-15,6
810040302;81004;14386,4;20377;28394,66667;0,68745481;52,5;6,8;38,7;12,8;5,8;-16,6
810040303;81004;15696,5;21068;29486,16667;0,654531359;51,2;10;39,3;13;4,6;-18,1
810040304;81004;17453,5;22615,6;31325,5;0,613381913;56,4;9;34,8;15,8;3;-19
810040401;81004;10530,76923;14005,83333;18737,22222;0,585931076;50,6;3,2;34,1;6,8;15,8;-10,5
810040402;81004;16291,90476;22088,8;29752;0,609362901;53,2;4,5;42,8;12,7;3,2;-16,4
810040501;81004;16070,8;22221,05952;30372,66667;0,643617675;54;13,3;33,7;14,5;4;-19,5
810040601;81004;13557,09677;18790;24995;0,608722897;57;7,7;32,4;12,7;6,9;-16,7
810040602;81004;14374,23077;18650,5;23578;0,49348646;52,5;2,6;42,7;9;6,2;-13
810040603;81004;15457,5;19976,66667;25740,66667;0,514758885;57,8;6,1;35;11,3;5,3;-15,5
810040701;81004;8664;11822;15836;0,606665539;35,3;0,5;34,6;5,2;31,3;-6,9
810040702;81004;15321,73913;20117,5;26148;0,538151404;47,5;4,5;45,9;13;4,5;-15,4
810040801;81004;9691,538462;13799,95667;19272,4;0,694267509;45;3,8;35,2;7,4;19,2;-10,6
810040802;81004;17434,28571;23396;32624,66667;0,649272566;40,1;8;52,1;16,7;2,5;-19,4
810040803;81004;14659,5;19609,13043;25346,95652;0,545024501;54,8;5,4;37,9;10,6;5,7;-14,4
810600101;81060;12117,61905;16345,83333;21260;0,559309566;40,5;5,5;43,5;12,2;10;-11,7
810600102;81060;10004,61538;14143,88889;18260;0,583671484;39,5;2,4;43,4;7,7;15,5;-8,5
810600103;81060;13557,30769;17877,33333;23006;0,528529179;41,8;2,8;48,4;12,6;6,4;-12
810600104;81060;15304;19481,53846;24494;0,471728658;46,9;4,2;43,9;13,4;5;-13,4
810600105;81060;15404;19980,76923;24713,33333;0,465914662;52,7;6;37,8;12,5;5;-14
810650101;81065;11003,33333;14888,57143;20504;0,638118084;58,8;7,5;24,4;8,4;14,5;-13,6
810650201;81065;13123;18815,33333;27594;0,769106757;58,8;8,4;29,9;13,4;7,1;-17,6
810650202;81065;14681,5528;19905,55556;26877;0,612665503;58,4;8,8;31,7;11,6;5,7;-16,2
810650203;81065;12643,33333;17648;23309,6;0,604389544;59,1;5,4;29,9;12,7;8,9;-16
810650204;81065;10241,648;14600,43478;20246,66667;0,685254845;45,3;2,4;38,2;8,2;16,2;-10,3
810650205;81065;11625;16302,30769;21363,57143;0,597373796;48,6;2,1;39,6;9,8;11,6;-11,7
810650301;81065;15653,33333;20027,55556;26435,38462;0,538360823;57;7,9;34,9;12,5;4,3;-16,6
810650302;81065;12717,33333;16837,95238;21454,8;0,518915036;58,8;2;34,9;7,2;9,6;-12,5
810650401;81065;14280,47619;18890,95238;25622;0,600368027;56,6;7,5;34,4;12,3;5,6;-16,4
810650402;81065;15003,33333;18964,66667;23818;0,464794179;45,2;2,7;48,7;12,1;5,2;-13,9
810650403;81065;11055,71429;14102,30769;18147;0,502845766;45,4;0,7;38,6;5,2;18,4;-8,3
810650404;81065;12485,2381;16626;22338,73016;0,592655603;52,6;1,8;39,5;8,6;9,8;-12,3
810650501;81065;10842,96296;15492,33333;21303,54839;0,675210454;51,2;7,9;30,1;10,4;14,2;-13,8
810650601;81065;16165;21569,52381;29194;0,604046715;51,6;8,4;39;16,5;3,6;-19,1
810650602;81065;17160;22260,66667;29444,66667;0,55185529;50,8;6,3;43,2;14,2;2,6;-17,1
810650701;81065;16403,91304;21572,5;29105,41667;0,588782182;61,7;9,7;31,3;12,5;3;-18,2
810650801;81065;16658,69565;20537;26652;0,486600007;62,1;5;34,6;12;3;-16,7
810650902;81065;17044,58333;21984;29032,66667;0,545309467;63,4;9,9;27,1;15,9;3;-19,3
810990101;81099;11094;15138;20266;0,605892456;53,2;6,1;29,8;10;13,2;-12,3
810990102;81099;11291,28571;15870;21487;0,642452066;48,5;5,6;37,9;11,1;9,7;-12,8
810990103;81099;15171,33333;20191,5;26484,4;0,56028857;53,7;4,9;37,9;13,4;5,1;-15
810990104;81099;14866;19490,66667;25946,66667;0,568511424;59,7;6,3;30,2;14,4;4,9;-15,5
810990105;81099;14558,46154;19314,4;24948,57143;0,537946293;63,2;3,2;31;11,4;5,8;-14,6
811050101;81105;10341,78571;14079,5;18423;0,573970261;40,7;3,4;40,7;9,6;14,6;-9
811050102;81105;10995,38462;15278;19871;0,580940921;46,6;4,8;37,2;10,8;11,6;-11
811050103;81105;11386,25;15092;19841,25;0,560230586;45,6;2,6;39,1;11,3;12;-10,6
811050105;81105;13553,6;17843,2;22744;0,515064562;54,8;4,3;35,5;10,8;7;-12,4
811050106;81105;14656,66667;18488,57143;23235,33333;0,463998352;53,4;3,8;38;13,8;4,9;-13,9
811050107;81105;14001,33333;17973,04348;23443,33333;0,5253423;56,3;5,1;34,4;12,6;5,9;-14,3
811400101;81140;13011,06383;17713,33333;25134,44444;0,684421186;60,5;5,1;29,2;14,7;8,2;-17,7
811400102;81140;13893,80952;18054,7619;23383,88889;0,5256275;57,8;2,4;32,9;11,4;7,9;-12,4
811400105;81140;15611,07143;20776;27454,44444;0,570050684;63,4;5;29,8;12,5;4,9;-15,6
811400106;81140;15407,82609;21339;30231,73913;0,694686398;59,1;9,2;29,7;16,1;3,8;-17,9
811630101;81163;12536,72222;17480;22729;0,583082253;45,9;6,4;41,9;11,1;8,7;-14
811630102;81163;12741,33333;17588;25282,6087;0,71305864;48,2;8,9;37,1;14,8;7,4;-16,4
811630103;81163;12233;16732;23774;0,689756156;45,4;8,7;38,9;14;8,5;-15,5
811630105;81163;13257;17074,66667;22204;0,52399266;50,1;5,4;41,4;9;7;-12,9
811630106;81163;11373,33333;15889,33333;21277,33333;0,623311236;49,9;3,1;39,7;9;9,3;-11
820330101;82033;11947,69231;15874,33333;21332,30769;0,591181701;48,8;6,8;36,7;10,1;10,4;-12,8
820330102;82033;12264,44444;16083,30952;21068,83333;0,547423954;55,8;1,4;35,6;7,2;11,3;-11,3
820330103;82033;13792;17897,08333;23518,66667;0,543477755;53,4;7,8;35,2;10,7;6,7;-13,8
820330104;82033;13958,61111;18725;24102,5;0,541729714;60,9;5,9;29,8;11,8;5,8;-14,2
820330106;82033;15251,90476;19055;24001,33333;0,459167073;65,9;4,9;29,3;8,5;4,9;-13,5
821120101;82112;9435;13593,33333;18744;0,684820991;51,2;6,5;29,9;10,7;13,7;-12
821120102;82112;10446,06061;14510;20088;0,66450306;41,5;4,7;41,8;10,7;12,5;-11,2
821120103;82112;14933,80952;19758,66667;25818;0,550856526;61,6;8,6;28,6;12,4;4;-15,2
821120104;82112;14079,66667;18524,28571;24961,5;0,587436056;54,2;8,2;35,1;12,7;4,3;-14,5
821120105;82112;14357,61905;18872;24474;0,536052403;59,1;5,4;32,5;12,4;5,2;-14,6
821210101;82121;10544,66667;15195;22010,95238;0,754609129;66,4;8,7;20,2;7,8;12,7;-15,8
821210102;82121;11003,33333;15078,5;21672,22222;0,707556381;58,6;4,5;27,8;9,6;13,6;-14,1
821210103;82121;12659,94444;18058,66667;28207;0,860919349;58,7;9;25,6;18,5;8;-19,8
821210104;82121;13115,38462;19007,83333;26328;0,695114228;48,7;9,6;37,9;14,4;7,4;-18
821210201;82121;11729,61538;15297,38095;21584;0,644187698;59,3;5,2;27,9;8,8;12,2;-13,4
821210301;82121;11796;16958,5;22734;0,64498629;57,7;6,8;30,9;8,2;10,5;-14,1
821210302;82121;13044;18037,3913;23871;0,600253097;57,2;2,9;36;8,7;8,5;-13,3
821210303;82121;13817,58621;18911,33333;24937;0,587976194;55,9;4,3;36,2;11,5;7;-14,9
821210401;82121;15015,38462;20487,33333;27861;0,627002801;55,7;4,9;38,9;12,4;4,9;-16,8
821210402;82121;12987,77778;18629,6;26424,28571;0,721245112;53,4;2,1;39,8;10,4;9;-14,7
821210403;82121;13984,5;19051,66667;26301,33333;0,64649637;51,5;3,5;42,3;13,8;5,8;-16,9
821210404;82121;10673,46154;15199,56522;21191;0,691963113;46,3;2,3;40,9;8,9;13,5;-11,9
821210405;82121;9444,666667;12722;17693,33333;0,648378138;49,7;2;30,8;5,8;21,4;-9,7
821210501;82121;12717;18024,66667;23813,6;0,615634131;53,5;9;32,6;12,3;7,9;-15,3
821210502;82121;12497;20836;31947,33333;0,933496512;48,5;12,4;35,6;16,2;6,9;-19,6
821210503;82121;10995,65217;16209;23152,66667;0,750016318;47,7;7,7;36,6;11,9;11,2;-15,1
821210601;82121;12657,69231;17706,5;24782;0,684737678;69,8;4,5;22,8;8,3;8,6;-14
821210603;82121;14999;19769,5;25258,8;0,518971142;59,9;4;35,4;9,9;5;-14,2
821210701;82121;14704,78261;19210,76923;25341,42857;0,553681419;70,9;4,1;24,4;9,1;6,7;-15,2
821210801;82121;15925,2381;20560,66667;26262,85714;0,50278618;64,7;4,4;29,4;12,8;4,5;-15,8
821211001;82121;14306,75;19065,41667;25025;0,562182835;68,6;5,3;23,2;10,4;7,5;-15
821211101;82121;16775,38889;22350,47619;30608,57143;0,618921155;66,9;10,6;24,5;14,1;3,7;-19,8
821211102;82121;18339,52381;23855;33231,2;0,624258067;59,4;12,4;27,8;20,7;2,6;-22,9
830230101;83023;9851;14287,33333;18543;0,608371051;58,7;6,3;23,1;7,3;16,6;-12
830230201;83023;10870,5;14281,42857;19234;0,585620686;54,8;2,7;32,1;7,5;13,9;-11
830230202;83023;13147,08333;17340,47619;22690,34483;0,550345988;58,9;5,4;33,1;9,2;7,6;-14,2
830230301;83023;15379,5;19979;25822,85714;0,52271671;64,6;7,1;29,8;9,8;5,2;-16,5
830230501;83023;14963,6;20013,88889;25999,44444;0,551409299;59,6;9,2;29,7;15,6;4,4;-18,5
830420101;83042;14687,6;19374,7;26112;0,589655582;66,2;8;27,3;12,1;3,8;-17,4
830420102;83042;11397,61905;15463,03226;20269,16667;0,573726257;65,4;8,9;21,9;10;8,4;-14,6
830420103;83042;14795,38462;19372,66667;24755;0,514106579;63,9;7,7;29,1;11,6;4,1;-16,4
830420104;83042;13460;18682;23686,66667;0,547407487;68,5;7,6;22,6;12,7;5,2;-16,6
830470101;83047;18216,52174;23242,4;30262;0,518254494;69,7;6,9;25,7;13,5;3;-18,8
830470102;83047;16058,66667;20673,33333;26176,07143;0,489393974;58,1;4;39,9;9,4;4;-15,4
830470103;83047;14924,7619;19389;24318,88889;0,484508071;67;4,8;30,8;7,2;5;-14,8
830470104;83047;15378,26087;20544,7619;26565,33333;0,544521884;66,2;8,4;24,8;14,2;4;-17,6
830470105;83047;17562;22721,8;29121,90476;0,508758319;65,3;8,3;31,1;11,1;2,6;-18,4
830490101;83049;16870;22146,53846;28152;0,509424984;64,1;5,6;31,9;11,6;3,4;-16,6
830490102;83049;16795;22886;30316,4;0,590815346;62,4;9,6;30,1;14;3,2;-19,3
830490103;83049;12462,22222;17444,5;22992;0,603615912;65,9;2,6;28,4;7,9;8,5;-13,3
830500101;83050;9606;13633;18541,5;0,655431673;63,8;2,6;21,5;5,8;17,3;-11
830500102;83050;13680;17940,95238;23500;0,547351099;59;5,5;34,7;9,6;7;-15,8
830500103;83050;12716,5;16897;21880;0,542315204;60,4;3,1;34,2;6,7;8,9;-13,3
830500104;83050;11838,16667;15485,41667;19442,26667;0,491049105;71,9;1;20,5;3,3;14,4;-11,1
830500105;83050;11560,52632;15732,5;20124,28571;0,544335573;56,2;1,7;35,5;4,6;13,3;-11,3
830500106;83050;14235,17241;18924,7619;25588,5;0,599919177;63,5;5,6;31,2;10,5;5,6;-16,4
830500107;83050;16572,91667;21196,95652;26798;0,482384503;65,8;4,6;33,5;9;4;-16,9
830500108;83050;17499,56522;23067,2;31146,66667;0,591623667;58,9;12,5;33,7;13,5;3,2;-21,8
830500109;83050;15992,83333;21564,34783;28336,44444;0,572408274;56,8;10,2;37,6;10,9;3,5;-19
830500110;83050;12728,66667;17061,33333;21679,33333;0,524617068;64;3,2;29,2;7,2;9,5;-13,1
830500111;83050;16828,66667;22332,66667;28715;0,532239768;57,8;8,8;36,2;13,1;3,2;-19,1
830500112;83050;17681,11111;23101,51515;30861,5;0,570542183;53,3;12,6;36,6;17,1;2,7;-22,3
830610101;83061;10883,33333;15108,75;20325;0,624913819;64,1;5,6;27,3;6,3;10,3;-13,6
830610102;83061;12482,33333;16223;20588,33333;0,499660975;63,9;3,9;28,9;8,4;9,3;-14,4
830610103;83061;12581,11111;16057,24138;20604,66667;0,499684558;68,7;3,1;26,4;4,1;10,5;-12,8
830610104;83061;14771,30435;19477;25163;0,533536769;58,8;4,6;39,6;9,4;4,2;-16,6
830610105;83061;12322;17108,8;22227,5;0,578971056;47,2;3,3;47,3;9,4;6,9;-14,1
830610106;83061;13614,5;17997,16667;23025,71429;0,522927551;53,3;4,7;40,8;9;6,5;-14,3
830610107;83061;9209,333333;11939,58333;15107;0,493959169;52,8;1,1;28,8;4;20,8;-7,5
830610108;83061;13330;18557,5;23912,5;0,570254614;39,6;3,1;56,2;12,2;4,7;-15,8
830610109;83061;14307,5;19580;26144;0,604519918;33,6;3,9;62,7;12,6;3,8;-16,6
830610110;83061;13454,66667;18329;24859,23077;0,622214202;47,4;4,5;48,4;11,9;5;-17,2
830610111;83061;12943,63636;17111,42857;22370;0,550881161;53;1,9;42,1;9,4;7,6;-14
830610112;83061;13930;18282;22946,66667;0,493199139;55,1;3,1;43,8;7;5,4;-14,4
830610113;83061;15478,06452;21374,16667;29300,41667;0,646684962;34;20,5;43,5;21,6;2,2;-21,8
830610114;83061;15839;22190,66667;31360,66667;0,699468245;34,3;4,3;55;28,1;1,9;-23,6
830610115;83061;18364,28571;23946,66667;31304,61538;0,54038125;59,9;7;38,3;13,4;1,9;-20,5
830610116;83061;17161,90476;23456,66667;31908,88889;0,628690527;58,1;9,6;37,6;13,1;2,6;-21
830610117;83061;16880,43478;22697,33333;30564,66667;0,602900424;56,9;10,8;37,7;13,3;2,5;-21,2
830610118;83061;14758,33333;19367,82609;25290;0,543771233;68,5;8,9;21,9;14,9;5,4;-19,6
830610119;83061;18286;25050,95238;33141;0,592991427;62;9,8;31,9;15,5;2,1;-21,3
830620101;83062;17186,78571;22572,66667;29648,5;0,552070983;58,6;7,2;34,8;15,4;3,4;-19,4
830620102;83062;13524,8;17450;22364,7619;0,506588075;62,4;2,7;33,4;6,2;8,3;-13
830620103;83062;16745;21102,8;27680;0,518177683;52,9;2,6;47,1;10,5;3,3;-16,4
830620106;83062;11816;15847,3913;21500;0,611078493;60,1;2,6;31,3;5,2;12,8;-12
830620107;83062;17352,8;23023;29953,04348;0,547289384;62,3;6,3;35,9;9,4;4;-17,9
830620108;83062;18447;24660;32817,33333;0,582738578;61,3;7,6;36,9;12,7;2,1;-20,6
830620109;83062;18916,92308;25287,5;35326;0,648900719;53,3;13,9;35,7;17,4;2,2;-22,5
830620110;83062;12692,66667;16613;21120;0,50727342;70,4;1,9;24,3;3,7;11,8;-12,1
830620111;83062;14783,87097;19028,69565;23782,85714;0,472916607;75;3,2;23,7;5;7,2;-14,1
830690101;83069;13768,125;19118;26510;0,666485773;38,3;4,8;55,4;13,6;5;-17,1
830690102;83069;16157,33333;21030,26923;27301,33333;0,529902869;41,1;4,5;55;13,8;3;-17,4
830690103;83069;16430;22411,5;30576,66667;0,631223553;41;7,8;51,5;17,1;2,7;-20,1
830690104;83069;14311;19528,1875;27881;0,694892959;44,2;7,3;47,4;15,3;4,5;-18,7
830690105;83069;12862,66667;16570,57143;21514,28571;0,522107465;60,9;2,3;35,1;7;9,2;-14,5
830690106;83069;14005,33333;19343,33333;25651,33333;0,602067896;63;4;33,6;9,4;5,8;-15,8
830690107;83069;10026,33333;14032,08333;20745;0,763868516;55,2;9,6;26,1;10,7;13,5;-15,1
830690108;83069;10523,33333;15013;21916;0,758853438;51,9;6,3;35,6;10,3;10,9;-15
830690109;83069;17239,04762;22580,95238;30549;0,589432729;64,3;10,1;30,3;14;3,1;-21,8
830690110;83069;15860,86957;21727,33333;30245,71429;0,662062136;52;9,2;41,2;15;3,4;-20,8
830690111;83069;14657,08333;19253;25262,22222;0,550830462;65,1;5,2;31,9;7;6;-15,2
830690112;83069;16649,56522;22374,66667;31373;0,658040408;56,9;11,6;32,6;17,6;2,6;-21,3
830690113;83069;14588;18794;24053;0,503618176;52;3,5;44,7;11;4,8;-16
830690114;83069;15415,66667;20420,30303;26513,33333;0,543462389;58,8;4,9;40,2;9,8;4,3;-18
830690115;83069;20321,42857;27055,33333;36858;0,611212999;53,3;14,4;38,9;16,1;1,4;-24,1
830690116;83069;15438;20250,76923;25944;0,518795107;50;3,1;45,8;13,6;3,9;-16,4
830690117;83069;15025,38462;20440;26836;0,577818757;54;5,9;37,8;15,7;3,8;-17,2
830690118;83069;15262,66667;21726,07143;30269,04762;0,690708442;50,4;6,7;39,2;20,6;3,5;-20,4
830690120;83069;14363,33333;19939,33333;27822,66667;0,67501421;48,5;4,8;37,8;26,9;4,1;-22,1
830690122;83069;17962,06897;24493,33333;32566,52174;0,596262361;53,5;8,8;39,3;17,8;2;-21,4
830690128;83069;9912;12910,66667;16608,33333;0,518666736;53,5;2,4;29;4,3;19,9;-9,1
830710103;83071;15397,5;20720,86957;27809,33333;0,599001567;41,4;5,9;50,6;16,7;3,3;-17,9
830710104;83071;16091,15385;22470;30910;0,659494711;48,2;9;43;17,9;2,6;-20,7
830710105;83071;15602;20274,5;26152,09302;0,520362673;49,7;6,7;44,7;10,9;3,7;-15,7
830900101;83090;11759,61538;15465,66667;19501,33333;0,500574473;65,9;2,6;24,5;5,3;12,9;-11,2
830900102;83090;18410,86957;24429,6;32825,2381;0,590037026;61,2;11;31,3;15,1;2,6;-21,2
830900103;83090;16924,78261;22610,66667;29877,74194;0,572869412;61,2;7,6;31,4;15,2;3,2;-18,6
830900104;83090;16579,5;23480;33322;0,713053663;51,1;12,5;34,4;21,3;2,8;-22,1
830900105;83090;15743,33333;20878;28108,66667;0,592266181;62,1;10,1;30,5;10,6;4;-17,3
830980101;83098;19373;26789,04762;35639,33333;0,607200882;51,9;11,7;40,4;17,4;1,8;-23,2
830980102;83098;17677;23835;31477,14286;0,578986484;51,1;9,6;42,4;16,6;2,6;-22,3
830980103;83098;15523,91304;20478;26558,33333;0,538842675;58,5;4,8;38;10,2;4,5;-16
830980104;83098;15088,66667;20099;26513,33333;0,568419656;58,8;3,7;39,9;10,1;4;-16,5
831070101;83107;14095,35714;18636;23892,22222;0,525695701;68,4;5,2;25,3;10,6;5,7;-15,2
831070102;83107;17261,25;22968,75;30405;0,572244898;58,2;8,2;38,1;13,5;2,3;-20,3
831070103;83107;16347,75;23611,33333;34867,2;0,784345794;32,6;8,1;54,9;26,9;1,7;-24,2
831070104;83107;15858,66667;20889,29577;27481,33333;0,556393418;63,9;7,6;30;12,6;3,7;-17,8
831120101;83112;16024,66667;21551,90476;28608,8;0,583898893;60,2;9,7;31,9;13,4;3,6;-18,8
831120102;83112;16576,15385;23120;32686,8;0,696827256;55,1;7,1;38,5;17,1;2,8;-20,6
831120103;83112;16523;23039,83333;31882;0,666628086;52,6;8,4;39,8;16,9;2,4;-20,1
831150101;83115;15293,04348;21798,07692;31045,33333;0,722645851;50,5;12,1;33,8;24,4;2,3;-23,1
831150102;83115;13870,38462;18211;25334;0,629488517;49,4;5,4;41,9;18,7;3,3;-18,7
831150103;83115;13564;17706;24233;0,602564103;42;3,8;50;13,2;5,6;-14,6
831150104;83115;14280,55556;19602,77778;27670;0,683038118;45,9;6,4;41,7;22,2;3,5;-19,7
831150105;83115;17078,8;24709,33333;36127;0,770890891;44,9;7,4;40,7;31,6;1,7;-26,3
